id,number,team_name,robot_name,organization,city,region,country,program_id,program_name,grade
84624,98225J,Jalapeno,Mark 2,Bellingham High School,Bellingham,Washington,United States,1,VEX V5 Robotics Competition,High School
126143,98333E,Seattle Prep VEX - E,,Seattle Preparatory School,Seattle,Washington,United States,1,VEX V5 Robotics Competition,High School
159863,99621M,Z-Shark,Jaws,SHORECREST HIGH SCHOOL,Shoreline,Washington,United States,1,VEX V5 Robotics Competition,High School
58697,2101R,PHS Team #1,2101R,Parkersburg High School,Parkersburg,West Virginia,United States,1,VEX V5 Robotics Competition,High School
136720,6815J,Lincoln County JROTC,Dude where's my tank,LINCOLN COUNTY HIGH SCHOOL,Hamlin,West Virginia,United States,1,VEX V5 Robotics Competition,High School
51821,9451A,My Favorite Team,,JAMES RUMSEY TECHNICAL INSTITUTE,Martinsburg,West Virginia,United States,1,VEX V5 Robotics Competition,High School
139166,11865A,CCHS Alphas,,CENTRAL CATHOLIC HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
98014,23278A,Adapt or Die,,Cabell Midland High School,Ona,West Virginia,United States,1,VEX V5 Robotics Competition,High School
143813,23278B,Bdapt or Die,,Cabell Midland High School,Ona,West Virginia,United States,1,VEX V5 Robotics Competition,High School
129778,24213A,Polar Bots,,FAIRMONT SENIOR HIGH SCHOOL,Fairmont,West Virginia,United States,1,VEX V5 Robotics Competition,High School
101181,24739A,Mercer Bots,Hazel,4H club,Princeton,West Virginia,United States,1,VEX V5 Robotics Competition,High School
180553,25320K,Painfully Indecisive Purple Piglets,Pipp,SISSONVILLE HIGH SCHOOL,Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
178278,25320Z,Ten Shadows,Mahoraga,SISSONVILLE HIGH SCHOOL,Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
136258,26038A,George Drinks Water,George,JOHN MARSHALL HIGH SCHOOL,Glen Dale,West Virginia,United States,1,VEX V5 Robotics Competition,High School
145752,26038D,The Hippies,Shaggy,JOHN MARSHALL HIGH SCHOOL,Glen Dale,West Virginia,United States,1,VEX V5 Robotics Competition,High School
174211,26038S,SuperGirls!,,JOHN MARSHALL HIGH SCHOOL,Glen Dale,West Virginia,United States,1,VEX V5 Robotics Competition,High School
174159,26038V,Voltage,Bolt,JOHN MARSHALL HIGH SCHOOL,Glen Dale,West Virginia,United States,1,VEX V5 Robotics Competition,High School
127725,26164B,The Ringbearers,,Ravenswood High School,Ravenswood,West Virginia,United States,1,VEX V5 Robotics Competition,High School
148111,26164C,Baby-Botics,,Ravenswood High School,Ravenswood,West Virginia,United States,1,VEX V5 Robotics Competition,High School
144144,26330A,Pit Crew,eman tobor,BRIDGEPORT HIGH SCHOOL,Bridgeport,West Virginia,United States,1,VEX V5 Robotics Competition,High School
75768,27183R,RipBotz,Spud McLugnut,RIPLEY HIGH SCHOOL,Ripley,West Virginia,United States,1,VEX V5 Robotics Competition,High School
105025,33794A,Tectonic,,Pocahontas County High School,Dunmore,West Virginia,United States,1,VEX V5 Robotics Competition,High School
119384,33794B,Bugs,,Pocahontas County High School,Dunmore,West Virginia,United States,1,VEX V5 Robotics Competition,High School
157502,34107F,Darth Vexers,,St. Joseph Catholic High School,Huntington,West Virginia,United States,1,VEX V5 Robotics Competition,High School
146178,43983B,Spice Girls,James,SOUTH CHARLESTON HIGH SCHOOL,South Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
146179,43983C,undecided,#2,SOUTH CHARLESTON HIGH SCHOOL,South Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
90661,44713B,Redneck Engineering,,Woodrow Wilson High School,Beckley,West Virginia,United States,1,VEX V5 Robotics Competition,High School
116824,51401B,Robo Warriors,,RIVERSIDE HIGH SCHOOL,Belle,West Virginia,United States,1,VEX V5 Robotics Competition,High School
111941,51401C,Oreos,,RIVERSIDE HIGH SCHOOL,Belle,West Virginia,United States,1,VEX V5 Robotics Competition,High School
124690,51401D,Wired Warriors,,RIVERSIDE HIGH SCHOOL,Belle,West Virginia,United States,1,VEX V5 Robotics Competition,High School
124691,51401E,Team,Kablooey,RIVERSIDE HIGH SCHOOL,Belle,West Virginia,United States,1,VEX V5 Robotics Competition,High School
130714,57660T,The Valley Project,,SPRING VALLEY HIGH SCHOOL,Huntington,West Virginia,United States,1,VEX V5 Robotics Competition,High School
158442,57660W,Project Valley,Queen Lam's Revenge,SPRING VALLEY HIGH SCHOOL,Huntington,West Virginia,United States,1,VEX V5 Robotics Competition,High School
145305,62629K,Iron Patriots:  K-otic,,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
142940,62629P,Iron Patriots: Platypus,,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
133934,62629W,Iron Patriots:  Wagyu,,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
118220,62629X,Iron Patriots:  X-RAY,,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
133932,62629Y,Iron Patriots:  Yikes,Timmy,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
133935,62629Z,Iron Patriots:  Zenith,,WHEELING PARK HIGH SCHOOL,Wheeling,West Virginia,United States,1,VEX V5 Robotics Competition,High School
163986,71881M,Breaking Bot,The Unit,CAPITAL HIGH SCHOOL,Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
182530,71881Z,Better Call Bot,Bot Goodman,CAPITAL HIGH SCHOOL,Charleston,West Virginia,United States,1,VEX V5 Robotics Competition,High School
104983,76752A,Bulldogs,Rover,Martinsburg High School,Martinsburg,West Virginia,United States,1,VEX V5 Robotics Competition,High School
176517,76752B,Orange and Black,,Martinsburg High School,Martinsburg,West Virginia,United States,1,VEX V5 Robotics Competition,High School
137540,94711A,The Beekeepers,Jimmy,EAST FAIRMONT HIGH SCHOOL,Fairmont,West Virginia,United States,1,VEX V5 Robotics Competition,High School
158775,94711B,The Steel Hive,Tom,EAST FAIRMONT HIGH SCHOOL,Fairmont,West Virginia,United States,1,VEX V5 Robotics Competition,High School
65933,99921B,Wasted Energy,Mason,CHESAPEAKE HIGH SCHOOL,Chesapeake,West Virginia,United States,1,VEX V5 Robotics Competition,High School
77609,99921D,Wasted Space,Void,CHESAPEAKE HIGH SCHOOL,Chesapeake,West Virginia,United States,1,VEX V5 Robotics Competition,High School
50892,2777V,Squibby,Jose's Best,DALTON MCMICHAEL HIGH,Mayodan,North Carolina,United States,1,VEX V5 Robotics Competition,High School
129400,2833A,Roboraptors,,Raptor Robotics,Charlotte,North Carolina,United States,1,VEX V5 Robotics Competition,High School
139940,4214X,Cleared For Takeoff,Arnold,,Waxhaw,North Carolina,United States,1,VEX V5 Robotics Competition,High School
98771,9635X,RoboKnights X,RoboKnights9635X,CHARLOTTE CHRISTIAN SCHOOL,Charlotte,North Carolina,United States,1,VEX V5 Robotics Competition,High School
143147,14100C,Loose Screws,Tamatoa,WEST CABARRUS HIGH,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
145481,14241A,RoboDragons,Blaze,Level V Robotics,Charlotte,North Carolina,United States,1,VEX V5 Robotics Competition,High School
161216,14241M,Altitude,,Level V Robotics,Charlotte,North Carolina,United States,1,VEX V5 Robotics Competition,High School
174008,14241Z,VEX Zephyrs,,Level V Robotics,Charlotte,North Carolina,United States,1,VEX V5 Robotics Competition,High School
171136,16810V,Gear Warriors,,Gen Inspired,Cary,North Carolina,United States,1,VEX V5 Robotics Competition,High School
85818,17349B,Cox Mill Chargers,,COX MILL HIGH SCHOOL,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
158823,21101R,Decepticons,Bull One,HICKORY RIDGE HIGH,Harrisburg,North Carolina,United States,1,VEX V5 Robotics Competition,High School
117166,27265A,Steamrollers,,WESTCHESTER COUNTRY DAY SCHOOL,High Point,North Carolina,United States,1,VEX V5 Robotics Competition,High School
153552,28027A,Meddling Kids,Mystery Machine,Geeks Robotics,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
100346,33011Z,Critical Error-IntegerOverflow,IntegerOverflow,Critical Error Robotics,Morrisville,North Carolina,United States,1,VEX V5 Robotics Competition,High School
77267,41920C,Fatal Traction,,Panther Creek High School,Cary,North Carolina,United States,1,VEX V5 Robotics Competition,High School
176628,47815A,Vextacular,,Vextacular,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
171962,50097A,Maelstrom,,Zebra Robotics,Cary,North Carolina,United States,1,VEX V5 Robotics Competition,High School
177896,50097B,Cataclysm,,Zebra Robotics,Cary,North Carolina,United States,1,VEX V5 Robotics Competition,High School
166352,50523A,PentaCentral Robos,,CENTRAL CABARRUS HIGH,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
172237,50575A,TRISHUL,,HOME TEAM,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
146343,56727A,Gears N' Roses,,North Carolina School of Science and Mathematics - Morganton,Morganton,North Carolina,United States,1,VEX V5 Robotics Competition,High School
146344,56727B,TADA,,North Carolina School of Science and Mathematics - Morganton,Morganton,North Carolina,United States,1,VEX V5 Robotics Competition,High School
146345,56727C,Ad Astra,,North Carolina School of Science and Mathematics - Morganton,Morganton,North Carolina,United States,1,VEX V5 Robotics Competition,High School
159867,56727D,Atlas,,North Carolina School of Science and Mathematics - Morganton,Morganton,North Carolina,United States,1,VEX V5 Robotics Competition,High School
156510,57224A,HOPE Academy,HOPE Academy,HOPE ACADEMY,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
84933,59735A,CobraTronix,CobraTronix,CABARRUS EARLY COLLEGE OF TECHNOLOGY,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
85165,59735B,CobraVexed,CobraVexed,CABARRUS EARLY COLLEGE OF TECHNOLOGY,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
142336,59735C,CobraRovers,CobraRovers,CABARRUS EARLY COLLEGE OF TECHNOLOGY,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
160801,59735D,CobraBionix,CobraBionix,CABARRUS EARLY COLLEGE OF TECHNOLOGY,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
146113,61568A,Genesis,Frorg,Private team,Cary,North Carolina,United States,1,VEX V5 Robotics Competition,High School
145641,69433A,Sanderson High School Cyber Spartans,,SANDERSON HIGH,Raleigh,North Carolina,United States,1,VEX V5 Robotics Competition,High School
157112,73017D,RoboTopia,,RoboTopia,Waxhaw,North Carolina,United States,1,VEX V5 Robotics Competition,High School
176608,74105Y,Pi Rai,,NORTHWEST CABARRUS HIGH,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
161564,74105Z,Ctrl+Alt+Defeat,,NORTHWEST CABARRUS HIGH,Concord,North Carolina,United States,1,VEX V5 Robotics Competition,High School
178341,81322A,The Few Bolt Men,,Capture Success,Morrisville,North Carolina,United States,1,VEX V5 Robotics Competition,High School
97988,97735X,Techno Crankers,Capuccino,The Lab Robotics,Harrisburg,North Carolina,United States,1,VEX V5 Robotics Competition,High School
72387,2567Z,Porta-Botz! - Zoinks!,,PORTAGE MIDDLE SCHOOL,Portage,Indiana,United States,1,VEX V5 Robotics Competition,Middle School
49213,6842A,Apollo,,PARK TUDOR SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,Middle School
82878,7368C,Dunk'n Donuts,Darla Starla,COVENANT CHRISTIAN HIGH SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,Middle School
132888,84954C,Wa-Nee: Backlash,,NORTH WOOD HIGH SCHOOL,Nappanee,Indiana,United States,1,VEX V5 Robotics Competition,Middle School
129346,100A,Jugglenauts,Link,Apogee Robotics,Bunker Hill,Indiana,United States,1,VEX V5 Robotics Competition,High School
64913,574J,Iron Pride,Jawn,WAWASEE HIGH SCHOOL,Syracuse,Indiana,United States,1,VEX V5 Robotics Competition,High School
56906,586E,Easy Breezy,Beep Boop McRobotFace,PLYMOUTH HIGH SCHOOL,Plymouth,Indiana,United States,1,VEX V5 Robotics Competition,High School
57094,621A,Captcha,,Marion County STEM 4-H Club,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
128042,631A,Chargoggagoggmanchauggagoggchaubunagungamaugg,,Leo Robotics,Leo,Indiana,United States,1,VEX V5 Robotics Competition,High School
108800,1075A,Aftermath,,HAMILTON HEIGHTS HIGH SCHOOL,Arcadia,Indiana,United States,1,VEX V5 Robotics Competition,High School
115982,1075C,Chaos,,HAMILTON HEIGHTS HIGH SCHOOL,Arcadia,Indiana,United States,1,VEX V5 Robotics Competition,High School
6666,1115B,Brain Dead,VEX ME B,GREENFIELD-CENTRAL HIGH SCHOOL,Greenfield,Indiana,United States,1,VEX V5 Robotics Competition,High School
14143,1115E,Exothermic,Exothermic,GREENFIELD-CENTRAL HIGH SCHOOL,Greenfield,Indiana,United States,1,VEX V5 Robotics Competition,High School
170040,1193X,I MISS MY X,Kim,Jay County Robotics,Portland,Indiana,United States,1,VEX V5 Robotics Competition,High School
1426,1233A,Astro,Astro,CROWN POINT HIGH SCHOOL,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
14662,1233B,Blazers,,Crown Point High School,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
14665,1233C,Cookie Monsters,,CROWN POINT HIGH SCHOOL,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
49669,1233E,Excalibur,,Crown Point High School,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
155860,1233H,Hazard,,CROWN POINT HIGH SCHOOL,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
141442,1233J,Janitors,,CROWN POINT HIGH SCHOOL,Crown Point,Indiana,United States,1,VEX V5 Robotics Competition,High School
171325,1249A,Not Quite VEXperts,Duncan,WHITKO CAREER ACADEMY,Larwill,Indiana,United States,1,VEX V5 Robotics Competition,High School
19138,1483C,Deimos,Deimos,Trinity Lutheran High School,Seymour,Indiana,United States,1,VEX V5 Robotics Competition,High School
169697,2393S,Valor,,,Carmel,Indiana,United States,1,VEX V5 Robotics Competition,High School
58491,2567A,Porta-Botz! - ACE,,PORTAGE HIGH SCHOOL,Portage,Indiana,United States,1,VEX V5 Robotics Competition,High School
63915,2567C,Porta-Botz! - Chaos,,PORTAGE HIGH SCHOOL,Portage,Indiana,United States,1,VEX V5 Robotics Competition,High School
141559,2567F,Porta-Botz! - Fusion,,Portage High School PLTW/Robotics,Portage,Indiana,United States,1,VEX V5 Robotics Competition,High School
122666,2567P,Porta-Botz! - Panic Attack,,Portage High School PLTW/Robotics,Portage,Indiana,United States,1,VEX V5 Robotics Competition,High School
140920,2790A,ACE of Spades,ACE of Spades,VALPARAISO HIGH SCHOOL,Valparaiso,Indiana,United States,1,VEX V5 Robotics Competition,High School
145179,2790B,Bad Robot LLC.,Bad Robot LLC.,VALPARAISO HIGH SCHOOL,Valparaiso,Indiana,United States,1,VEX V5 Robotics Competition,High School
157992,2790C,Valpo Voltage - Circuit Breakers,,VALPARAISO HIGH SCHOOL,Valparaiso,Indiana,United States,1,VEX V5 Robotics Competition,High School
130527,2849B,AvengNerds,,Caston Robotics,Rochester,Indiana,United States,1,VEX V5 Robotics Competition,High School
44482,3725A,Han Solenoid,Han Solenoid,Shortridge High School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
39562,5690W,Technophobia,GreGGG,BISHOP CHATARD HIGH SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
170490,6210A,HCS: Apocalypse,Conquest,Heritage Christian School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
140080,6210B,HCS: Built Different,,Heritage Christian School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
141601,6210M,Meta Mafia,,Heritage Christian School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
130521,6210T,HCS: Traumatized,,Heritage Christian School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
104931,6842K,Killer Instinct,,PARK TUDOR SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
140087,6842N,Nitro,,PARK TUDOR SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
84341,6842V,Vicious Vortex,,PARK TUDOR SCHOOL,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
157308,7282K,AutoFlashes: Kachow,Kachow,Franklin Central High School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
173772,7282T,AutoFlashes: Tsunami,,Franklin Central High School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
149548,7368M,Drive it LIKE you stole it,M,Covenant Christian High School,Indianapolis,Indiana,United States,1,VEX V5 Robotics Competition,High School
111160,7701A,Albino Rhino,,ZIONSVILLE COMMUNITY HIGH SCHOOL,Zionsville,Indiana,United States,1,VEX V5 Robotics Competition,High School
58218,7701M,Massive,,Zionsville Community High School,Zionsville,Indiana,United States,1,VEX V5 Robotics Competition,High School
111106,7701R,R not listening,,ZIONSVILLE COMMUNITY HIGH SCHOOL,Zionsville,Indiana,United States,1,VEX V5 Robotics Competition,High School
58220,7701X,(formerly Twitter),Tobor,Zionsville Community High School,Zionsville,Indiana,United States,1,VEX V5 Robotics Competition,High School
58221,7701Z,Zero Gravity,,ZIONSVILLE COMMUNITY HIGH SCHOOL,Zionsville,Indiana,United States,1,VEX V5 Robotics Competition,High School
